Site_ID,Grade_Description,Date,Price,Profit,Volume,Competitor_Price,Fuel_Cost,Unleaded Gas Cost,Diesel Cost,Midgrade Gas Cost,Premium Gas Cost
10818,Midgrade Gas,6/10/2019,3.099,205.53,255.38,2.849,1.857657056,1.7303,1.603479338,1.857657056,1.947280457
10818,Premium Gas,6/10/2019,3.349,274.06,299.81,3.119,1.947280457,1.7303,1.603479338,1.857657056,1.947280457
10818,Unleaded Gas,6/10/2019,2.599,633.4,1698.19,2.499,1.7303,1.7303,1.603479338,1.857657056,1.947280457
10838,Midgrade Gas,6/10/2019,2.579,23.81,119.18,2.804,1.857657056,1.7303,1.603479338,1.857657056,1.947280457
10838,Premium Gas,6/10/2019,2.879,39.03,112.98,3.0415,1.947280457,1.7303,1.603479338,1.857657056,1.947280457
10838,Unleaded Gas,6/10/2019,2.279,-52.08,1074.5,2.289,1.7303,1.7303,1.603479338,1.857657056,1.947280457
10808,Midgrade Gas,6/11/2019,2.659,0,0,2.579,1.87296241,1.7563,1.602856645,1.87296241,1.947874664
10808,Premium Gas,6/11/2019,2.849,101.58,351.82,2.789,1.947874664,1.7563,1.602856645,1.87296241,1.947874664
10808,Unleaded Gas,6/11/2019,2.299,0,0,2.315666667,1.7563,1.7563,1.602856645,1.87296241,1.947874664
10818,Midgrade Gas,6/11/2019,3.099,159.79,201.09,2.824,1.87296241,1.7563,1.602856645,1.87296241,1.947874664
10818,Premium Gas,6/11/2019,3.349,334.94,368.69,3.119,1.947874664,1.7563,1.602856645,1.87296241,1.947874664
10818,Unleaded Gas,6/11/2019,2.599,665.71,1811.34,2.499,1.7563,1.7563,1.602856645,1.87296241,1.947874664
10838,Midgrade Gas,6/11/2019,2.699,16.92,82.22,2.6715,1.87296241,1.7563,1.602856645,1.87296241,1.947874664
10838,Premium Gas,6/11/2019,2.999,42.55,121.93,3.014,1.947874664,1.7563,1.602856645,1.87296241,1.947874664
10838,Unleaded Gas,6/11/2019,2.399,-35.24,1320.96,2.3115,1.7563,1.7563,1.602856645,1.87296241,1.947874664
10808,Midgrade Gas,6/12/2019,2.659,0,0,2.579,1.808500423,1.6861,1.545898179,1.808500423,1.870369464
10808,Premium Gas,6/12/2019,2.849,122.31,423.57,2.789,1.870369464,1.6861,1.545898179,1.808500423,1.870369464
10808,Unleaded Gas,6/12/2019,2.299,0,0,2.289,1.6861,1.6861,1.545898179,1.808500423,1.870369464
10818,Midgrade Gas,6/12/2019,3.059,150.44,192.06,2.824,1.808500423,1.6861,1.545898179,1.808500423,1.870369464
10818,Premium Gas,6/12/2019,3.309,368.66,412.8,3.119,1.870369464,1.6861,1.545898179,1.808500423,1.870369464
10818,Unleaded Gas,6/12/2019,2.559,701.04,1987.25,2.491,1.6861,1.6861,1.545898179,1.808500423,1.870369464
10838,Midgrade Gas,6/12/2019,2.699,32.7,103.32,2.7715,1.808500423,1.6861,1.545898179,1.808500423,1.870369464
10838,Premium Gas,6/12/2019,2.999,105.15,226.3,3.074,1.870369464,1.6861,1.545898179,1.808500423,1.870369464
10838,Unleaded Gas,6/12/2019,2.399,80.95,1155.98,2.449,1.6861,1.6861,1.545898179,1.808500423,1.870369464
10808,Midgrade Gas,6/13/2019,2.619,0,0,2.579,1.846062078,1.7199,1.565620007,1.846062078,1.921551013
10808,Premium Gas,6/13/2019,2.809,118.2,458.79,2.789,1.921551013,1.7199,1.565620007,1.846062078,1.921551013
10808,Unleaded Gas,6/13/2019,2.259,0,0,2.289,1.7199,1.7199,1.565620007,1.846062078,1.921551013
10818,Midgrade Gas,6/13/2019,3.059,247.03,323.16,2.799,1.846062078,1.7199,1.565620007,1.846062078,1.921551013
10818,Premium Gas,6/13/2019,3.309,470.99,540.71,3.164,1.921551013,1.7199,1.565620007,1.846062078,1.921551013
10818,Unleaded Gas,6/13/2019,2.559,613.93,1859.81,2.487,1.7199,1.7199,1.565620007,1.846062078,1.921551013
10838,Midgrade Gas,6/13/2019,2.699,2.2,5.68,2.7465,1.846062078,1.7199,1.565620007,1.846062078,1.921551013
10838,Premium Gas,6/13/2019,2.999,57.67,108.77,3.049,1.921551013,1.7199,1.565620007,1.846062078,1.921551013
10838,Unleaded Gas,6/13/2019,2.399,192.47,1338.12,2.3715,1.7199,1.7199,1.565620007,1.846062078,1.921551013
10808,Midgrade Gas,6/14/2019,2.619,0,0,2.579,1.81595869,1.7325,1.578757066,1.81595869,1.952594109
10808,Premium Gas,6/14/2019,2.809,115.88,465.67,2.789,1.952594109,1.7325,1.578757066,1.81595869,1.952594109
10808,Unleaded Gas,6/14/2019,2.259,0,0,2.289,1.7325,1.7325,1.578757066,1.81595869,1.952594109
10818,Midgrade Gas,6/14/2019,3.059,160.9,212.28,2.824,1.81595869,1.7325,1.578757066,1.81595869,1.952594109
10818,Premium Gas,6/14/2019,3.309,394.45,453.06,3.164,1.952594109,1.7325,1.578757066,1.81595869,1.952594109
10818,Unleaded Gas,6/14/2019,2.559,749.48,2244.75,2.431,1.7325,1.7325,1.578757066,1.81595869,1.952594109
10838,Midgrade Gas,6/14/2019,2.679,63.87,168.07,2.7365,1.81595869,1.7325,1.578757066,1.81595869,1.952594109
10838,Premium Gas,6/14/2019,2.979,70.07,134.29,3.034,1.952594109,1.7325,1.578757066,1.81595869,1.952594109
10838,Unleaded Gas,6/14/2019,2.379,165.6,1260.43,2.389,1.7325,1.7325,1.578757066,1.81595869,1.952594109
10808,Midgrade Gas,6/15/2019,2.609,0,0,2.579,1.818081074,1.7325,1.604505106,1.818081074,1.935057157
10808,Premium Gas,6/15/2019,2.799,114.86,477.25,2.789,1.935057157,1.7325,1.604505106,1.818081074,1.935057157
10808,Unleaded Gas,6/15/2019,2.249,0,0,2.279,1.7325,1.7325,1.604505106,1.818081074,1.935057157
10818,Midgrade Gas,6/15/2019,3.059,184.33,238.93,2.824,1.818081074,1.7325,1.604505106,1.818081074,1.935057157
10818,Premium Gas,6/15/2019,3.309,473.49,528.13,3.164,1.935057157,1.7325,1.604505106,1.818081074,1.935057157
10818,Unleaded Gas,6/15/2019,2.559,672.7,1965.39,2.431,1.7325,1.7325,1.604505106,1.818081074,1.935057157
10838,Midgrade Gas,6/15/2019,2.679,25.48,69.1,2.7265,1.818081074,1.7325,1.604505106,1.818081074,1.935057157
10838,Premium Gas,6/15/2019,2.979,101.76,199.48,3.029,1.935057157,1.7325,1.604505106,1.818081074,1.935057157
10838,Unleaded Gas,6/15/2019,2.379,142.61,1152.07,2.3665,1.7325,1.7325,1.604505106,1.818081074,1.935057157
10808,Midgrade Gas,6/16/2019,2.609,0,0,2.489,1.83554896,1.7325,1.581476193,1.83554896,1.909274665
10808,Premium Gas,6/16/2019,2.799,109.92,460.31,2.789,1.909274665,1.7325,1.581476193,1.83554896,1.909274665
10808,Unleaded Gas,6/16/2019,2.249,0,0,2.279,1.7325,1.7325,1.581476193,1.83554896,1.909274665
10818,Midgrade Gas,6/16/2019,3.059,149.76,192.59,2.824,1.83554896,1.7325,1.581476193,1.83554896,1.909274665
10818,Premium Gas,6/16/2019,3.309,464.4,519.4,3.099,1.909274665,1.7325,1.581476193,1.83554896,1.909274665
10818,Unleaded Gas,6/16/2019,2.559,477.83,1405.44,2.431,1.7325,1.7325,1.581476193,1.83554896,1.909274665
10838,Midgrade Gas,6/16/2019,2.679,49.95,135.42,2.7215,1.83554896,1.7325,1.581476193,1.83554896,1.909274665
10838,Premium Gas,6/16/2019,2.979,57.64,112.97,3.024,1.909274665,1.7325,1.581476193,1.83554896,1.909274665
10838,Unleaded Gas,6/16/2019,2.379,122.76,946.57,2.3665,1.7325,1.7325,1.581476193,1.83554896,1.909274665
10808,Midgrade Gas,6/17/2019,2.559,0,0,2.489,1.773725875,1.6908,1.540625291,1.773725875,1.914873227
10808,Premium Gas,6/17/2019,2.749,98.59,495.65,2.739,1.914873227,1.6908,1.540625291,1.773725875,1.914873227
10808,Unleaded Gas,6/17/2019,2.199,0,0,2.249,1.6908,1.6908,1.540625291,1.773725875,1.914873227
10818,Midgrade Gas,6/17/2019,3.059,145.52,188.27,2.774,1.773725875,1.6908,1.540625291,1.773725875,1.914873227
10818,Premium Gas,6/17/2019,3.309,285.26,319.03,3.059,1.914873227,1.6908,1.540625291,1.773725875,1.914873227
10818,Unleaded Gas,6/17/2019,2.559,565.34,1668.97,2.431,1.6908,1.6908,1.540625291,1.773725875,1.914873227
10838,Midgrade Gas,6/17/2019,2.639,11.97,34.52,2.7365,1.773725875,1.6908,1.540625291,1.773725875,1.914873227
10838,Premium Gas,6/17/2019,2.939,65.54,134.87,3.044,1.914873227,1.6908,1.540625291,1.773725875,1.914873227
10838,Unleaded Gas,6/17/2019,2.339,126.57,1324.59,2.349,1.6908,1.6908,1.540625291,1.773725875,1.914873227
10818,Midgrade Gas,6/18/2019,3.059,178.71,225.14,2.774,1.813914631,1.7214,1.565728616,1.813914631,1.917587167
10818,Premium Gas,6/18/2019,3.309,272.51,298.49,3.059,1.917587167,1.7214,1.565728616,1.813914631,1.917587167
10818,Unleaded Gas,6/18/2019,2.559,596.46,1645.55,2.407,1.7214,1.7214,1.565728616,1.813914631,1.917587167
10838,Midgrade Gas,6/18/2019,2.639,52.48,147.97,2.7215,1.813914631,1.7214,1.565728616,1.813914631,1.917587167
10838,Premium Gas,6/18/2019,2.939,112.96,229.64,3.019,1.917587167,1.7214,1.565728616,1.813914631,1.917587167
10838,Unleaded Gas,6/18/2019,2.339,159.85,1406.85,2.324,1.7214,1.7214,1.565728616,1.813914631,1.917587167
10818,Midgrade Gas,6/19/2019,3.059,133.04,167.73,2.7365,1.815637099,1.7355,1.614548117,1.815637099,1.907468869
10818,Premium Gas,6/19/2019,3.309,411.5,449.81,3.059,1.907468869,1.7355,1.614548117,1.815637099,1.907468869
10818,Unleaded Gas,6/19/2019,2.559,610.31,1675.76,2.385,1.7355,1.7355,1.614548117,1.815637099,1.907468869
10838,Midgrade Gas,6/19/2019,2.639,36.07,101.7,2.724,1.815637099,1.7355,1.614548117,1.815637099,1.907468869
10838,Premium Gas,6/19/2019,2.939,68.31,138.81,2.954,1.907468869,1.7355,1.614548117,1.815637099,1.907468869
10838,Unleaded Gas,6/19/2019,2.339,109.93,1023.27,2.319,1.7355,1.7355,1.614548117,1.815637099,1.907468869
10818,Midgrade Gas,6/20/2019,3.059,192.47,241.95,2.7365,1.910431912,1.7863,1.654471935,1.910431912,1.979807088
10818,Premium Gas,6/20/2019,3.309,277,302.87,3.019,1.979807088,1.7863,1.654471935,1.910431912,1.979807088
10818,Unleaded Gas,6/20/2019,2.559,689.13,1897.08,2.385,1.7863,1.7863,1.654471935,1.910431912,1.979807088
10838,Midgrade Gas,6/20/2019,2.599,22.32,64.98,2.7215,1.910431912,1.7863,1.654471935,1.910431912,1.979807088
10838,Premium Gas,6/20/2019,2.899,69.12,144.63,3.0165,1.979807088,1.7863,1.654471935,1.910431912,1.979807088
10838,Unleaded Gas,6/20/2019,2.299,116.19,1282.36,2.3165,1.7863,1.7863,1.654471935,1.910431912,1.979807088
10808,Midgrade Gas,6/21/2019,2.559,0,0,2.644,1.935789016,1.8561,1.724901196,1.935789016,2.05337507
10808,Premium Gas,6/21/2019,2.749,-27.43,75.95,2.794,2.05337507,1.8561,1.724901196,1.935789016,2.05337507
10808,Unleaded Gas,6/21/2019,2.199,0,0,2.282333333,1.8561,1.8561,1.724901196,1.935789016,2.05337507
10818,Midgrade Gas,6/21/2019,3.059,249.31,313.8,2.709,1.935789016,1.8561,1.724901196,1.935789016,2.05337507
10818,Premium Gas,6/21/2019,3.309,516.18,564.92,3.039,2.05337507,1.8561,1.724901196,1.935789016,2.05337507
10818,Unleaded Gas,6/21/2019,2.559,770.59,2127.76,2.385,1.8561,1.8561,1.724901196,1.935789016,2.05337507
10838,Midgrade Gas,6/21/2019,2.599,36.05,114.52,2.7065,1.935789016,1.8561,1.724901196,1.935789016,2.05337507
10838,Premium Gas,6/21/2019,2.899,74.31,164.45,3.009,2.05337507,1.8561,1.724901196,1.935789016,2.05337507
10838,Unleaded Gas,6/21/2019,2.299,94.54,1316.93,2.309,1.8561,1.8561,1.724901196,1.935789016,2.05337507
10808,Midgrade Gas,6/22/2019,2.559,0,0,2.644,1.974725342,1.8561,1.708634638,1.974725342,2.066294594
10808,Premium Gas,6/22/2019,2.749,-27.43,75.95,2.849,2.066294594,1.8561,1.708634638,1.974725342,2.066294594
10808,Unleaded Gas,6/22/2019,2.199,0,0,2.249,1.8561,1.8561,1.708634638,1.974725342,2.066294594
10818,Midgrade Gas,6/22/2019,3.059,121.89,162.77,2.709,1.974725342,1.8561,1.708634638,1.974725342,2.066294594
10818,Premium Gas,6/22/2019,3.309,529.63,601.89,3.039,2.066294594,1.8561,1.708634638,1.974725342,2.066294594
10818,Unleaded Gas,6/22/2019,2.559,542.19,1716.1,2.399,1.8561,1.8561,1.708634638,1.974725342,2.066294594
10838,Midgrade Gas,6/22/2019,2.599,30.82,97.94,2.6915,1.974725342,1.8561,1.708634638,1.974725342,2.066294594
10838,Premium Gas,6/22/2019,2.899,71.51,158.25,2.994,2.066294594,1.8561,1.708634638,1.974725342,2.066294594
10838,Unleaded Gas,6/22/2019,2.299,71.44,962.22,2.289,1.8561,1.8561,1.708634638,1.974725342,2.066294594
10808,Midgrade Gas,6/23/2019,2.559,0,0,2.644,1.932232167,1.8561,1.723247885,1.932232167,2.072530318
10808,Unleaded Gas,6/23/2019,2.199,0,0,2.249,1.8561,1.8561,1.723247885,1.932232167,2.072530318
10818,Midgrade Gas,6/23/2019,3.059,136.02,182.22,2.709,1.932232167,1.8561,1.723247885,1.932232167,2.072530318
10818,Premium Gas,6/23/2019,3.309,288.92,329.5,3.039,2.072530318,1.8561,1.723247885,1.932232167,2.072530318
10818,Unleaded Gas,6/23/2019,2.559,493.94,1553.81,2.399,1.8561,1.8561,1.723247885,1.932232167,2.072530318
10838,Midgrade Gas,6/23/2019,2.599,19.07,71.84,2.6915,1.932232167,1.8561,1.723247885,1.932232167,2.072530318
10838,Premium Gas,6/23/2019,2.899,55.38,129.95,2.994,2.072530318,1.8561,1.723247885,1.932232167,2.072530318
10838,Unleaded Gas,6/23/2019,2.299,9.46,934.41,2.289,1.8561,1.8561,1.723247885,1.932232167,2.072530318
10808,Midgrade Gas,6/24/2019,2.559,0,0,2.644,1.983387274,1.8549,1.682441952,1.983387274,2.038275695
10808,Unleaded Gas,6/24/2019,2.199,0,0,2.282333333,1.8549,1.8549,1.682441952,1.983387274,2.038275695
10818,Midgrade Gas,6/24/2019,2.999,100.95,143.41,2.709,1.983387274,1.8549,1.682441952,1.983387274,2.038275695
10818,Premium Gas,6/24/2019,3.249,274.57,331.19,3.039,2.038275695,1.8549,1.682441952,1.983387274,2.038275695
10818,Unleaded Gas,6/24/2019,2.499,402.27,1509.25,2.405,1.8549,1.8549,1.682441952,1.983387274,2.038275695
10838,Midgrade Gas,6/24/2019,2.699,44.61,131.43,2.7315,1.983387274,1.8549,1.682441952,1.983387274,2.038275695
10838,Premium Gas,6/24/2019,2.999,39.59,86.14,2.994,2.038275695,1.8549,1.682441952,1.983387274,2.038275695
10838,Unleaded Gas,6/24/2019,2.399,85.57,1091.08,2.319,1.8549,1.8549,1.682441952,1.983387274,2.038275695
10808,Midgrade Gas,6/25/2019,2.639,0,0,2.489,1.962113352,1.8772,1.707286148,1.962113352,2.10272171
10808,Unleaded Gas,6/25/2019,2.279,0,0,2.275666667,1.8772,1.8772,1.707286148,1.962113352,2.10272171
10818,Midgrade Gas,6/25/2019,2.999,108.9,156.19,2.709,1.962113352,1.8772,1.707286148,1.962113352,2.10272171
10818,Premium Gas,6/25/2019,3.249,317.61,388.68,3.024,2.10272171,1.8772,1.707286148,1.962113352,2.10272171
10818,Unleaded Gas,6/25/2019,2.499,405.02,1599.39,2.405,1.8772,1.8772,1.707286148,1.962113352,2.10272171
10838,Midgrade Gas,6/25/2019,2.799,49.08,117.73,2.8065,1.962113352,1.8772,1.707286148,1.962113352,2.10272171
10838,Premium Gas,6/25/2019,3.099,73.62,123.29,3.114,2.10272171,1.8772,1.707286148,1.962113352,2.10272171
10838,Unleaded Gas,6/25/2019,2.499,196.6,1019.62,2.444,1.8772,1.8772,1.707286148,1.962113352,2.10272171
10808,Unleaded Gas,6/26/2019,2.279,0,0,2.289,1.9704,1.9704,1.846840281,2.075487836,2.183084004
10818,Midgrade Gas,6/26/2019,2.999,75.63,115.36,2.744,2.075487836,1.9704,1.846840281,2.075487836,2.183084004
10818,Premium Gas,6/26/2019,3.249,299.45,386.63,2.949,2.183084004,1.9704,1.846840281,2.075487836,2.183084004
10818,Unleaded Gas,6/26/2019,2.499,409.18,1828.12,2.413,1.9704,1.9704,1.846840281,2.075487836,2.183084004
10838,Midgrade Gas,6/26/2019,2.799,37.32,80.25,2.799,2.075487836,1.9704,1.846840281,2.075487836,2.183084004
10838,Premium Gas,6/26/2019,3.099,149.9,239.42,3.1065,2.183084004,1.9704,1.846840281,2.075487836,2.183084004
10838,Unleaded Gas,6/26/2019,2.499,233.44,1078.41,2.4365,1.9704,1.9704,1.846840281,2.075487836,2.183084004
10808,Unleaded Gas,6/27/2019,2.279,0,0,2.365666667,1.9466,1.9466,1.788450635,2.053357828,2.163151488
10818,Midgrade Gas,6/27/2019,2.999,184.52,279.67,2.694,2.053357828,1.9466,1.788450635,2.053357828,2.163151488
10818,Premium Gas,6/27/2019,3.249,298.37,387.82,2.965666667,2.163151488,1.9466,1.788450635,2.053357828,2.163151488
10818,Unleaded Gas,6/27/2019,2.499,387.16,1761.95,2.439,1.9466,1.9466,1.788450635,2.053357828,2.163151488
10838,Midgrade Gas,6/27/2019,2.759,36.9,84.65,2.799,2.053357828,1.9466,1.788450635,2.053357828,2.163151488
10838,Premium Gas,6/27/2019,3.059,79.17,133.05,3.0715,2.163151488,1.9466,1.788450635,2.053357828,2.163151488
10838,Unleaded Gas,6/27/2019,2.459,191.04,1083.33,2.449,1.9466,1.9466,1.788450635,2.053357828,2.163151488
10808,Unleaded Gas,6/28/2019,2.279,-115.82,1558.35,2.349,1.9425,1.9425,1.775234446,2.043046255,2.145417514
10818,Midgrade Gas,6/28/2019,2.999,168.83,259.09,2.719,2.043046255,1.9425,1.775234446,2.043046255,2.145417514
10818,Premium Gas,6/28/2019,3.249,268.42,348.84,3.071,2.145417514,1.9425,1.775234446,2.043046255,2.145417514
10818,Unleaded Gas,6/28/2019,2.499,504.09,2262.86,2.459,1.9425,1.9425,1.775234446,2.043046255,2.145417514
10838,Premium Gas,6/28/2019,3.059,96.21,164.15,3.099,2.145417514,1.9425,1.775234446,2.043046255,2.145417514
10838,Unleaded Gas,6/28/2019,2.459,239.36,1451.92,2.444,1.9425,1.9425,1.775234446,2.043046255,2.145417514
10808,Unleaded Gas,6/29/2019,2.299,-19.92,1511,2.349,1.9425,1.9425,1.779216202,2.056859962,2.131756272
10818,Midgrade Gas,6/29/2019,2.999,129.69,196.78,2.769,2.056859962,1.9425,1.779216202,2.056859962,2.131756272
10818,Premium Gas,6/29/2019,3.249,351.34,453.48,3.071,2.131756272,1.9425,1.779216202,2.056859962,2.131756272
10818,Unleaded Gas,6/29/2019,2.499,403.64,1813.49,2.459,1.9425,1.9425,1.779216202,2.056859962,2.131756272
10838,Midgrade Gas,6/29/2019,2.719,28.83,73.86,2.7665,2.056859962,1.9425,1.779216202,2.056859962,2.131756272
10838,Premium Gas,6/29/2019,3.019,108.48,195.49,3.064,2.131756272,1.9425,1.779216202,2.056859962,2.131756272
10838,Unleaded Gas,6/29/2019,2.419,175.45,1262.96,2.449,1.9425,1.9425,1.779216202,2.056859962,2.131756272
10808,Unleaded Gas,6/30/2019,2.299,-46.21,949.06,2.349,1.9425,1.9425,1.777336713,2.033973795,2.144074214
10818,Midgrade Gas,6/30/2019,2.999,108.23,164.49,2.735,2.033973795,1.9425,1.777336713,2.033973795,2.144074214
10818,Premium Gas,6/30/2019,3.249,412.31,532.44,3.091,2.144074214,1.9425,1.777336713,2.033973795,2.144074214
10818,Unleaded Gas,6/30/2019,2.499,380.33,1693.33,2.459,1.9425,1.9425,1.777336713,2.033973795,2.144074214
10838,Midgrade Gas,6/30/2019,2.719,33.97,88.23,2.7565,2.033973795,1.9425,1.777336713,2.033973795,2.144074214
10838,Premium Gas,6/30/2019,3.019,106.43,194.87,3.054,2.144074214,1.9425,1.777336713,2.033973795,2.144074214
10838,Unleaded Gas,6/30/2019,2.419,162.67,1241.39,2.434,1.9425,1.9425,1.777336713,2.033973795,2.144074214
10808,Unleaded Gas,7/1/2019,2.299,-75.88,1463.79,2.349,1.9305,1.9305,1.760005087,2.037973794,2.159078587
10818,Midgrade Gas,7/1/2019,2.999,120.43,197.1,2.757,2.037973794,1.9305,1.760005087,2.037973794,2.159078587
10818,Premium Gas,7/1/2019,3.249,346.76,493.39,3.091,2.159078587,1.9305,1.760005087,2.037973794,2.159078587
10818,Unleaded Gas,7/1/2019,2.499,331.6,1704.53,2.459,1.9305,1.9305,1.760005087,2.037973794,2.159078587
10838,Midgrade Gas,7/1/2019,2.899,18.62,54.04,2.7565,2.037973794,1.9305,1.760005087,2.037973794,2.159078587
10838,Premium Gas,7/1/2019,3.199,44.91,88.45,3.054,2.159078587,1.9305,1.760005087,2.037973794,2.159078587
10838,Unleaded Gas,7/1/2019,2.599,124.79,1118.91,2.534,1.9305,1.9305,1.760005087,2.037973794,2.159078587
10808,Unleaded Gas,7/2/2019,2.279,77.33,1163.96,2.345666667,1.8703,1.8703,1.716853012,1.965092497,2.057176451
10818,Midgrade Gas,7/2/2019,2.999,109.84,193.64,2.757,1.965092497,1.8703,1.716853012,1.965092497,2.057176451
10818,Premium Gas,7/2/2019,3.249,231.71,362.19,3.091,2.057176451,1.8703,1.716853012,1.965092497,2.057176451
10818,Unleaded Gas,7/2/2019,2.499,291.9,1754.91,2.459,1.8703,1.8703,1.716853012,1.965092497,2.057176451
10838,Midgrade Gas,7/2/2019,2.859,52.23,112.44,2.8465,1.965092497,1.8703,1.716853012,1.965092497,2.057176451
10838,Premium Gas,7/2/2019,3.159,125.8,190.74,3.104,2.057176451,1.8703,1.716853012,1.965092497,2.057176451
10838,Unleaded Gas,7/2/2019,2.559,250.94,1295.63,2.584,1.8703,1.8703,1.716853012,1.965092497,2.057176451
10808,Unleaded Gas,7/3/2019,2.369,111.46,1473.34,2.345666667,1.9167,1.9167,1.763860036,2.030090635,2.108026765
10818,Midgrade Gas,7/3/2019,2.999,131.38,230.19,2.757,2.030090635,1.9167,1.763860036,2.030090635,2.108026765
10818,Premium Gas,7/3/2019,3.249,293.12,457.63,3.091,2.108026765,1.9167,1.763860036,2.030090635,2.108026765
10818,Unleaded Gas,7/3/2019,2.499,331.46,2024.35,2.473,1.9167,1.9167,1.763860036,2.030090635,2.108026765
10838,Midgrade Gas,7/3/2019,2.899,29.48,60.22,2.829,2.030090635,1.9167,1.763860036,2.030090635,2.108026765
10838,Premium Gas,7/3/2019,3.199,95.37,143.16,3.164,2.108026765,1.9167,1.763860036,2.030090635,2.108026765
10838,Unleaded Gas,7/3/2019,2.599,252.15,1154.19,2.5615,1.9167,1.9167,1.763860036,2.030090635,2.108026765
10818,Midgrade Gas,7/4/2019,2.999,67.95,120.69,2.757,1.993515369,1.9167,1.776252804,1.993515369,2.086860559
10818,Premium Gas,7/4/2019,3.249,196.41,305.25,2.999,2.086860559,1.9167,1.776252804,1.993515369,2.086860559
10818,Unleaded Gas,7/4/2019,2.499,258.43,1573.68,2.471,1.9167,1.9167,1.776252804,1.993515369,2.086860559
10838,Midgrade Gas,7/4/2019,2.899,12.04,24.24,2.8265,1.993515369,1.9167,1.776252804,1.993515369,2.086860559
10838,Premium Gas,7/4/2019,3.199,70.15,102.02,3.159,2.086860559,1.9167,1.776252804,1.993515369,2.086860559
10838,Unleaded Gas,7/4/2019,2.599,118.87,535.52,2.559,1.9167,1.9167,1.776252804,1.993515369,2.086860559
10808,Unleaded Gas,7/5/2019,2.279,-95.17,1590.5,2.345666667,1.9295,1.9295,1.759685667,2.009476188,2.135921746
10818,Midgrade Gas,7/5/2019,2.999,130.08,228.52,2.757,2.009476188,1.9295,1.759685667,2.009476188,2.135921746
10818,Premium Gas,7/5/2019,3.249,304.52,473.1,2.999,2.135921746,1.9295,1.759685667,2.009476188,2.135921746
10818,Unleaded Gas,7/5/2019,2.499,288.57,1784.76,2.471,1.9295,1.9295,1.759685667,2.009476188,2.135921746
10838,Midgrade Gas,7/5/2019,2.899,30.55,61.51,2.824,2.009476188,1.9295,1.759685667,2.009476188,2.135921746
10838,Premium Gas,7/5/2019,3.199,76.72,111.59,3.1565,2.135921746,1.9295,1.759685667,2.009476188,2.135921746
10838,Unleaded Gas,7/5/2019,2.599,228.81,1019.69,2.5415,1.9295,1.9295,1.759685667,2.009476188,2.135921746
10808,Unleaded Gas,7/6/2019,2.279,-62.34,1011.3,2.345666667,1.9295,1.9295,1.751565361,2.012302186,2.126857291
10818,Midgrade Gas,7/6/2019,2.999,77.1,141.9,2.799,2.012302186,1.9295,1.751565361,2.012302186,2.126857291
10818,Premium Gas,7/6/2019,3.249,243.36,391.2,2.999,2.126857291,1.9295,1.751565361,2.012302186,2.126857291
10818,Unleaded Gas,7/6/2019,2.499,226.66,1604.17,2.471,1.9295,1.9295,1.751565361,2.012302186,2.126857291
10838,Midgrade Gas,7/6/2019,2.799,35.68,88.28,2.824,2.012302186,1.9295,1.751565361,2.012302186,2.126857291
10838,Premium Gas,7/6/2019,3.099,90.81,152.8,3.1565,2.126857291,1.9295,1.751565361,2.012302186,2.126857291
10838,Unleaded Gas,7/6/2019,2.499,122.56,976.2,2.5415,1.9295,1.9295,1.751565361,2.012302186,2.126857291
10808,Unleaded Gas,7/7/2019,2.279,-40.71,822.23,2.345666667,1.9295,1.9295,1.789819497,2.013837001,2.151212776
10818,Midgrade Gas,7/7/2019,2.999,84.15,153.87,2.799,2.013837001,1.9295,1.789819497,2.013837001,2.151212776
10818,Premium Gas,7/7/2019,3.249,221.63,356.18,2.999,2.151212776,1.9295,1.789819497,2.013837001,2.151212776
10818,Unleaded Gas,7/7/2019,2.499,219.18,1553.57,2.467,1.9295,1.9295,1.789819497,2.013837001,2.151212776
10838,Midgrade Gas,7/7/2019,2.799,24.63,68.78,2.824,2.013837001,1.9295,1.789819497,2.013837001,2.151212776
10838,Premium Gas,7/7/2019,3.099,73.32,133.49,3.1565,2.151212776,1.9295,1.789819497,2.013837001,2.151212776
10838,Unleaded Gas,7/7/2019,2.499,73.93,885.83,2.5465,1.9295,1.9295,1.789819497,2.013837001,2.151212776
10808,Unleaded Gas,7/8/2019,2.279,-66.52,1351.9,2.345666667,1.9013,1.9013,1.723823028,2.024981486,2.083083885
10818,Midgrade Gas,7/8/2019,2.999,98.09,177.08,2.749,2.024981486,1.9013,1.723823028,2.024981486,2.083083885
10818,Premium Gas,7/8/2019,3.249,211.22,341.03,2.999,2.083083885,1.9013,1.723823028,2.024981486,2.083083885
10818,Unleaded Gas,7/8/2019,2.499,268.66,1924.14,2.467,1.9013,1.9013,1.723823028,2.024981486,2.083083885
10838,Midgrade Gas,7/8/2019,2.799,13.07,36.48,2.804,2.024981486,1.9013,1.723823028,2.024981486,2.083083885
10838,Premium Gas,7/8/2019,3.099,124.35,226.41,3.149,2.083083885,1.9013,1.723823028,2.024981486,2.083083885
10838,Unleaded Gas,7/8/2019,2.499,92.24,1037.31,2.504,1.9013,1.9013,1.723823028,2.024981486,2.083083885
10808,Unleaded Gas,7/9/2019,2.279,-75.81,1482.72,2.352333333,1.9269,1.9269,1.750138035,2.038970318,2.120531511
10818,Midgrade Gas,7/9/2019,2.999,148.13,269.8,2.749,2.038970318,1.9269,1.750138035,2.038970318,2.120531511
