Site_ID,Grade_Description,Date,Profit
10818,Midgrade Gas,2020-04-27,175.31
10818,Midgrade Gas,2020-04-28,67.17
10818,Midgrade Gas,2020-04-29,76.97
10818,Midgrade Gas,2020-04-30,99.22
10818,Midgrade Gas,2020-05-01,123.47
10818,Midgrade Gas,2020-05-02,80.78
10818,Midgrade Gas,2020-05-03,111.08
10818,Midgrade Gas,2020-05-04,123.1
10818,Midgrade Gas,2020-05-05,114.19
10818,Midgrade Gas,2020-05-06,126.76
10818,Midgrade Gas,2020-05-07,76.07
10818,Midgrade Gas,2020-05-08,128.16
10818,Midgrade Gas,2020-05-09,138.77
10818,Midgrade Gas,2020-05-10,114.53
10818,Midgrade Gas,2020-05-11,91.82
10818,Midgrade Gas,2020-05-12,98.74
10818,Midgrade Gas,2020-05-13,109.02
10818,Midgrade Gas,2020-05-14,169.42
10818,Midgrade Gas,2020-05-15,148.46
10818,Midgrade Gas,2020-05-16,140.15
10818,Midgrade Gas,2020-05-17,131.96
10818,Midgrade Gas,2020-05-18,81.36
10818,Midgrade Gas,2020-05-19,42.14
10818,Midgrade Gas,2020-05-20,89.27
10818,Midgrade Gas,2020-05-21,84.64
10818,Midgrade Gas,2020-05-22,144.94
10818,Midgrade Gas,2020-05-23,125.09
10818,Midgrade Gas,2020-05-24,25.05
10818,Midgrade Gas,2020-05-25,103.23
10818,Midgrade Gas,2020-05-26,145.41
10818,Midgrade Gas,2020-05-27,76.25
10818,Midgrade Gas,2020-05-28,72.08
10818,Midgrade Gas,2020-05-29,181.34
10818,Midgrade Gas,2020-05-30,119.85
10818,Midgrade Gas,2020-05-31,118.71
10818,Midgrade Gas,2020-06-01,108.51
10818,Midgrade Gas,2020-06-02,64.3
10818,Midgrade Gas,2020-06-03,125.8
10818,Midgrade Gas,2020-06-04,157.87
10818,Midgrade Gas,2020-06-05,73.4
10818,Midgrade Gas,2020-06-06,83.03
10818,Midgrade Gas,2020-06-07,109.38
10818,Midgrade Gas,2020-06-08,150.74
10818,Midgrade Gas,2020-06-09,77.24
10818,Midgrade Gas,2020-06-10,85.87
10818,Midgrade Gas,2020-06-11,114.39
10818,Midgrade Gas,2020-06-12,116.97
10818,Midgrade Gas,2020-06-13,148.38
10818,Midgrade Gas,2020-06-14,185.95
10818,Midgrade Gas,2020-06-15,152.5
10818,Midgrade Gas,2020-06-16,82.35
10818,Midgrade Gas,2020-06-17,99.88
10818,Midgrade Gas,2020-06-18,74.13
10818,Midgrade Gas,2020-06-19,91.63
10818,Midgrade Gas,2020-06-20,181.22
10818,Midgrade Gas,2020-06-21,101.34
10818,Midgrade Gas,2020-06-22,58.74
10818,Midgrade Gas,2020-06-23,78.95
10818,Midgrade Gas,2020-06-24,161.69
10818,Midgrade Gas,2020-06-25,84.7
10818,Midgrade Gas,2020-06-26,87.96
10818,Midgrade Gas,2020-06-27,144.62
10818,Midgrade Gas,2020-06-28,121.4
10818,Midgrade Gas,2020-06-29,100.08
10818,Midgrade Gas,2020-06-30,44.43
10818,Midgrade Gas,2020-07-01,101.03
10818,Midgrade Gas,2020-07-02,97.78
10818,Midgrade Gas,2020-07-03,109.69
10818,Midgrade Gas,2020-07-04,125.64
10818,Midgrade Gas,2020-07-06,201.01
10818,Midgrade Gas,2020-07-08,151.02
10818,Midgrade Gas,2020-07-09,122.59
10818,Midgrade Gas,2020-07-10,101.23
10818,Midgrade Gas,2020-07-11,148.51
10818,Midgrade Gas,2020-07-12,98.17
10818,Midgrade Gas,2020-07-13,124.37
10818,Midgrade Gas,2020-07-14,99.25
10818,Midgrade Gas,2020-07-15,101.05
10818,Midgrade Gas,2020-07-16,139.82
10818,Midgrade Gas,2020-07-17,124.15
10818,Midgrade Gas,2020-07-18,58.25
10818,Midgrade Gas,2020-07-19,74.17
10818,Midgrade Gas,2020-07-20,125.59
10818,Midgrade Gas,2020-07-21,102.46
10818,Midgrade Gas,2020-07-22,92.03
10818,Midgrade Gas,2020-07-23,110.67
10818,Midgrade Gas,2020-07-24,139.57
10818,Midgrade Gas,2020-07-25,86.12
10818,Midgrade Gas,2020-07-26,87.42
10818,Midgrade Gas,2020-07-27,76.05
10818,Midgrade Gas,2020-07-28,68.62
10818,Midgrade Gas,2020-07-29,75.07
10818,Midgrade Gas,2020-07-30,139.52
10818,Midgrade Gas,2020-07-31,110.46
10818,Midgrade Gas,2020-08-01,94.48
10818,Midgrade Gas,2020-08-02,138.16
10818,Midgrade Gas,2020-08-03,115.26
10818,Midgrade Gas,2020-08-04,140.13
10818,Midgrade Gas,2020-08-05,184.38
10818,Midgrade Gas,2020-08-06,74.2
10818,Midgrade Gas,2020-08-07,208.08
10818,Midgrade Gas,2020-08-08,193.23
10818,Midgrade Gas,2020-08-09,102.29
10818,Midgrade Gas,2020-08-10,66.04
10818,Midgrade Gas,2020-08-11,42.96
10818,Midgrade Gas,2020-08-12,114.01
10818,Midgrade Gas,2020-08-13,51.87
10818,Midgrade Gas,2020-08-14,167.59
10818,Midgrade Gas,2020-08-15,140.24
10818,Midgrade Gas,2020-08-16,166.96
10818,Midgrade Gas,2020-08-17,60.37
10818,Midgrade Gas,2020-08-18,85.03
10818,Midgrade Gas,2020-08-19,73.01
10818,Midgrade Gas,2020-08-20,121.44
10818,Midgrade Gas,2020-08-21,151.26
10818,Midgrade Gas,2020-08-22,161.3
10818,Midgrade Gas,2020-08-23,148.59
10818,Midgrade Gas,2020-08-24,97.76
10818,Midgrade Gas,2020-08-26,84.22
10818,Midgrade Gas,2020-08-27,12.19
10818,Midgrade Gas,2020-08-28,110.0
10818,Midgrade Gas,2020-08-29,60.52
10818,Midgrade Gas,2020-08-30,104.45
10818,Midgrade Gas,2020-08-31,89.74
10818,Midgrade Gas,2020-09-01,108.77
10818,Midgrade Gas,2020-09-02,32.66
10818,Midgrade Gas,2020-09-03,97.75
10818,Midgrade Gas,2020-09-04,160.59
10818,Midgrade Gas,2020-09-05,135.17
10818,Midgrade Gas,2020-09-06,133.78
10818,Midgrade Gas,2020-09-07,127.5
10818,Midgrade Gas,2020-09-08,77.01
10818,Midgrade Gas,2020-09-09,133.25
10818,Midgrade Gas,2020-09-10,180.41
10818,Midgrade Gas,2020-09-11,106.53
10818,Midgrade Gas,2020-09-12,131.33
10818,Midgrade Gas,2020-09-13,168.6
10818,Midgrade Gas,2020-09-14,139.35
10818,Midgrade Gas,2020-09-15,131.1
10818,Midgrade Gas,2020-09-16,113.33
10818,Midgrade Gas,2020-09-17,108.81
10818,Midgrade Gas,2020-09-18,194.61
10818,Midgrade Gas,2020-09-19,195.68
10818,Midgrade Gas,2020-09-20,162.59
10818,Midgrade Gas,2020-09-21,98.36
10818,Midgrade Gas,2020-09-22,80.96
10818,Midgrade Gas,2020-09-23,87.62
10818,Midgrade Gas,2020-09-24,149.57
10818,Midgrade Gas,2020-09-25,136.71
10818,Midgrade Gas,2020-09-29,117.39
10818,Midgrade Gas,2020-09-30,93.76
10818,Midgrade Gas,2020-10-01,134.83
10818,Midgrade Gas,2020-10-02,103.63
10818,Midgrade Gas,2020-10-03,185.42
10818,Midgrade Gas,2020-10-04,181.65
10818,Midgrade Gas,2020-10-05,142.91
10818,Midgrade Gas,2020-10-06,127.64
10818,Midgrade Gas,2020-10-07,123.95
10818,Midgrade Gas,2020-10-08,103.37
10818,Midgrade Gas,2020-10-09,206.63
10818,Midgrade Gas,2020-10-10,170.4
10818,Midgrade Gas,2020-10-11,147.84
10818,Midgrade Gas,2020-10-12,203.38
10818,Midgrade Gas,2020-10-13,146.8
10818,Midgrade Gas,2020-10-14,209.87
10818,Midgrade Gas,2020-10-15,119.67
10818,Midgrade Gas,2020-10-16,120.91
10818,Midgrade Gas,2020-10-17,125.57
10818,Midgrade Gas,2020-10-18,160.6
10818,Midgrade Gas,2020-10-19,121.11
10818,Midgrade Gas,2020-10-20,73.0
10818,Midgrade Gas,2020-10-21,126.3
10818,Midgrade Gas,2020-10-22,115.95
10818,Midgrade Gas,2020-10-23,123.85
10818,Midgrade Gas,2020-10-24,153.19
10818,Midgrade Gas,2020-10-25,146.75
10818,Midgrade Gas,2020-10-26,100.45
10818,Midgrade Gas,2020-10-27,58.1
10818,Midgrade Gas,2020-10-28,92.84
10818,Midgrade Gas,2020-10-29,51.38
10818,Midgrade Gas,2020-10-30,111.8
10818,Midgrade Gas,2020-10-31,87.0
10818,Midgrade Gas,2020-11-01,107.33
10818,Midgrade Gas,2020-11-02,94.95
10818,Midgrade Gas,2020-11-03,116.75
10818,Midgrade Gas,2020-11-04,57.98
10818,Midgrade Gas,2020-11-05,113.8
10818,Midgrade Gas,2020-11-06,85.78
10818,Midgrade Gas,2020-11-07,119.24
10818,Midgrade Gas,2020-11-08,67.73
10818,Midgrade Gas,2020-11-09,70.3
10818,Midgrade Gas,2020-11-10,102.85
10818,Midgrade Gas,2020-11-11,229.93
10818,Midgrade Gas,2020-11-13,115.72
10818,Midgrade Gas,2020-11-14,95.19
10818,Midgrade Gas,2020-11-15,66.67
10818,Midgrade Gas,2020-11-16,62.93
10818,Midgrade Gas,2020-11-17,101.6
10818,Midgrade Gas,2020-11-18,146.57
10818,Midgrade Gas,2020-11-19,58.73
10818,Midgrade Gas,2020-11-20,87.44
10818,Midgrade Gas,2020-11-21,70.63
10818,Midgrade Gas,2020-11-22,73.67
10818,Midgrade Gas,2020-11-23,69.41
10818,Midgrade Gas,2020-11-24,103.55
10818,Midgrade Gas,2020-11-25,49.46
10818,Midgrade Gas,2020-11-26,45.87
10818,Midgrade Gas,2020-11-27,33.74
10818,Midgrade Gas,2020-11-28,61.79
10818,Midgrade Gas,2020-11-29,60.15
10818,Midgrade Gas,2020-11-30,82.21
10818,Midgrade Gas,2020-12-01,55.57
10818,Midgrade Gas,2020-12-02,42.77
10818,Midgrade Gas,2020-12-03,68.45
10818,Midgrade Gas,2020-12-04,67.22
10818,Midgrade Gas,2020-12-05,111.26
10818,Midgrade Gas,2020-12-06,54.86
10818,Midgrade Gas,2020-12-07,82.65
10818,Midgrade Gas,2020-12-08,73.63
10818,Midgrade Gas,2020-12-09,72.81
10818,Midgrade Gas,2020-12-10,76.75
10818,Midgrade Gas,2020-12-11,50.75
10818,Midgrade Gas,2020-12-12,59.55
10818,Midgrade Gas,2020-12-13,36.41
10818,Midgrade Gas,2020-12-14,39.16
10818,Midgrade Gas,2020-12-15,49.32
10818,Midgrade Gas,2020-12-16,65.4
10818,Midgrade Gas,2020-12-17,92.56
10818,Midgrade Gas,2020-12-18,55.37
10818,Midgrade Gas,2020-12-19,58.51
10818,Midgrade Gas,2020-12-20,45.9
10818,Midgrade Gas,2020-12-21,80.82
10818,Midgrade Gas,2020-12-22,64.93
10818,Midgrade Gas,2020-12-23,68.6
10818,Midgrade Gas,2020-12-24,101.35
10818,Midgrade Gas,2020-12-25,30.29
10818,Midgrade Gas,2020-12-26,36.99
10818,Midgrade Gas,2020-12-27,34.64
10818,Midgrade Gas,2020-12-28,57.3
10818,Midgrade Gas,2020-12-29,75.45
10818,Midgrade Gas,2020-12-30,81.02
10818,Midgrade Gas,2020-12-31,33.94
10818,Premium Gas,2019-01-03,0.0
10818,Premium Gas,2019-01-10,0.0
10818,Premium Gas,2019-01-13,0.0
10818,Premium Gas,2019-02-08,84.82
10818,Premium Gas,2019-02-09,178.52
10818,Premium Gas,2019-02-10,216.92
10818,Premium Gas,2019-02-11,175.29
10818,Premium Gas,2019-02-12,342.17
10818,Premium Gas,2019-02-13,336.2
10818,Premium Gas,2019-02-14,145.42
10818,Premium Gas,2019-02-15,302.44
10818,Premium Gas,2019-02-16,292.04
10818,Premium Gas,2019-02-17,226.67
10818,Premium Gas,2019-02-18,302.98
10818,Premium Gas,2019-02-19,141.0
10818,Premium Gas,2019-02-20,307.28
10818,Premium Gas,2019-02-21,297.98
10818,Premium Gas,2019-02-22,262.81
10818,Premium Gas,2019-02-23,329.63
10818,Premium Gas,2019-02-24,338.56
10818,Premium Gas,2019-02-25,252.78
10818,Premium Gas,2019-02-26,192.12
10818,Premium Gas,2019-02-27,260.48
10818,Premium Gas,2019-02-28,298.31
10818,Premium Gas,2019-03-09,-511.29
10818,Premium Gas,2019-03-10,-473.05
10818,Premium Gas,2019-03-11,-134.68
10818,Premium Gas,2019-03-12,-32.53
10818,Premium Gas,2019-03-13,-11.56
10818,Premium Gas,2019-03-14,-3.26
10818,Premium Gas,2019-03-15,11.2
10818,Premium Gas,2019-03-16,89.1
10818,Premium Gas,2019-03-17,77.69
10818,Premium Gas,2019-03-18,68.56
10818,Premium Gas,2019-03-19,86.65
10818,Premium Gas,2019-03-20,205.74
10818,Premium Gas,2019-03-21,130.75
10818,Premium Gas,2019-03-22,189.05
10818,Premium Gas,2019-03-23,201.74
10818,Premium Gas,2019-03-24,223.64
10818,Premium Gas,2019-03-25,198.04
10818,Premium Gas,2019-03-26,288.68
10818,Premium Gas,2019-03-27,237.08
10818,Premium Gas,2019-03-28,158.47
10818,Premium Gas,2019-03-29,268.32
10818,Premium Gas,2019-03-30,314.23
10818,Premium Gas,2019-03-31,401.0
10818,Premium Gas,2019-04-01,277.44
10818,Premium Gas,2019-04-02,332.53
10818,Premium Gas,2019-04-03,195.9
10818,Premium Gas,2019-04-04,204.43
10818,Premium Gas,2019-04-05,298.44
10818,Premium Gas,2019-04-06,272.2
10818,Premium Gas,2019-04-07,272.22
10818,Premium Gas,2019-04-08,252.06
10818,Premium Gas,2019-04-09,388.19
10818,Premium Gas,2019-04-10,286.27
10818,Premium Gas,2019-04-11,282.67
10818,Premium Gas,2019-04-12,254.79
10818,Premium Gas,2019-04-13,229.32
10818,Premium Gas,2019-04-14,445.31
10818,Premium Gas,2019-04-15,323.1
10818,Premium Gas,2019-04-16,398.38
10818,Premium Gas,2019-04-17,468.9
10818,Premium Gas,2019-04-18,333.45
10818,Premium Gas,2019-04-19,546.34
10818,Premium Gas,2019-04-20,419.02
10818,Premium Gas,2019-04-21,315.34
10818,Premium Gas,2019-04-22,244.48
10818,Premium Gas,2019-04-23,424.19
10818,Premium Gas,2019-04-24,229.05
10818,Premium Gas,2019-04-25,403.73
10818,Premium Gas,2019-04-26,411.78
10818,Premium Gas,2019-04-27,269.58
10818,Premium Gas,2019-04-28,309.87
10818,Premium Gas,2019-04-29,258.43
10818,Premium Gas,2019-04-30,279.99
10818,Premium Gas,2019-05-01,358.88
10818,Premium Gas,2019-05-02,323.09
10818,Premium Gas,2019-05-03,287.71
10818,Premium Gas,2019-05-04,347.33
10818,Premium Gas,2019-05-05,311.6
10818,Premium Gas,2019-05-06,356.28
10818,Premium Gas,2019-05-07,219.28
10818,Premium Gas,2019-05-08,283.97
10818,Premium Gas,2019-05-09,310.04
10818,Premium Gas,2019-05-10,213.7
10818,Premium Gas,2019-05-11,258.82
10818,Premium Gas,2019-05-12,304.96
10818,Premium Gas,2019-05-13,281.57
10818,Premium Gas,2019-05-14,280.14
10818,Premium Gas,2019-05-15,347.58
10818,Premium Gas,2019-05-16,381.08
10818,Premium Gas,2019-05-17,304.43
10818,Premium Gas,2019-05-18,395.15
10818,Premium Gas,2019-05-19,356.9
10818,Premium Gas,2019-05-20,221.29
10818,Premium Gas,2019-05-21,385.89
10818,Premium Gas,2019-05-22,393.6
10818,Premium Gas,2019-05-23,281.05
10818,Premium Gas,2019-05-24,419.93
10818,Premium Gas,2019-05-25,377.1
10818,Premium Gas,2019-05-26,306.71
10818,Premium Gas,2019-05-27,265.87
10818,Premium Gas,2019-05-28,363.93
10818,Premium Gas,2019-05-29,357.36
10818,Premium Gas,2019-05-30,272.57
10818,Premium Gas,2019-05-31,325.65
10818,Premium Gas,2019-06-01,326.52
10818,Premium Gas,2019-06-02,442.39
10818,Premium Gas,2019-06-03,208.25
10818,Premium Gas,2019-06-04,0.0
10818,Premium Gas,2019-06-05,147.3
10818,Premium Gas,2019-06-06,500.87
10818,Premium Gas,2019-06-07,415.95
10818,Premium Gas,2019-06-08,470.2
10818,Premium Gas,2019-06-09,385.29
10818,Premium Gas,2019-06-10,274.06
10818,Premium Gas,2019-06-11,334.94
10818,Premium Gas,2019-06-12,368.66
10818,Premium Gas,2019-06-13,470.99
10818,Premium Gas,2019-06-14,394.45
10818,Premium Gas,2019-06-15,473.49
10818,Premium Gas,2019-06-16,464.4
10818,Premium Gas,2019-06-17,285.26
10818,Premium Gas,2019-06-18,272.51
10818,Premium Gas,2019-06-19,411.5
10818,Premium Gas,2019-06-20,277.0
10818,Premium Gas,2019-06-21,516.18
10818,Premium Gas,2019-06-22,529.63
10818,Premium Gas,2019-06-23,288.92
10818,Premium Gas,2019-06-24,274.57
10818,Premium Gas,2019-06-25,317.61
10818,Premium Gas,2019-06-26,299.45
10818,Premium Gas,2019-06-27,298.37
10818,Premium Gas,2019-06-28,268.42
10818,Premium Gas,2019-06-29,351.34
10818,Premium Gas,2019-06-30,412.31
10818,Premium Gas,2019-07-01,346.76
10818,Premium Gas,2019-07-02,231.71
10818,Premium Gas,2019-07-03,293.12
10818,Premium Gas,2019-07-04,196.41
10818,Premium Gas,2019-07-05,304.52
10818,Premium Gas,2019-07-06,243.36
10818,Premium Gas,2019-07-07,221.63
10818,Premium Gas,2019-07-08,211.22
10818,Premium Gas,2019-07-09,304.19
10818,Premium Gas,2019-07-10,272.91
10818,Premium Gas,2019-07-11,291.61
10818,Premium Gas,2019-07-12,271.64
10818,Premium Gas,2019-07-13,326.07
10818,Premium Gas,2019-07-14,259.44
10818,Premium Gas,2019-07-15,168.24
10818,Premium Gas,2019-07-16,196.73
10818,Premium Gas,2019-07-17,299.95
10818,Premium Gas,2019-07-18,210.12
10818,Premium Gas,2019-07-19,338.68
10818,Premium Gas,2019-07-20,363.12
10818,Premium Gas,2019-07-21,275.2
10818,Premium Gas,2019-07-22,292.91
10818,Premium Gas,2019-07-23,199.51
10818,Premium Gas,2019-07-24,434.52
10818,Premium Gas,2019-07-25,262.09
10818,Premium Gas,2019-07-26,395.59
10818,Premium Gas,2019-07-27,450.01
10818,Premium Gas,2019-07-28,279.48
10818,Premium Gas,2019-07-29,262.93
10818,Premium Gas,2019-07-30,321.13
10818,Premium Gas,2019-07-31,365.73
10818,Premium Gas,2019-08-01,349.55
10818,Premium Gas,2019-08-02,307.57
10818,Premium Gas,2019-08-03,330.55
10818,Premium Gas,2019-08-04,323.38
10818,Premium Gas,2019-08-05,274.74
10818,Premium Gas,2019-08-06,276.36
10818,Premium Gas,2019-08-07,304.33
10818,Premium Gas,2019-08-08,273.97
10818,Premium Gas,2019-08-09,290.66
10818,Premium Gas,2019-08-10,353.11
10818,Premium Gas,2019-08-11,484.05
10818,Premium Gas,2019-08-12,273.96
10818,Premium Gas,2019-08-13,386.73
10818,Premium Gas,2019-08-14,320.02
10818,Premium Gas,2019-08-15,428.47
10818,Premium Gas,2019-08-16,386.73
10818,Premium Gas,2019-08-17,370.7
10818,Premium Gas,2019-08-18,312.28
10818,Premium Gas,2019-08-19,334.9
10818,Premium Gas,2019-08-20,332.72
10818,Premium Gas,2019-08-21,397.59
10818,Premium Gas,2019-08-22,398.48
10818,Premium Gas,2019-08-23,341.62
10818,Premium Gas,2019-08-24,439.16
10818,Premium Gas,2019-08-25,343.69
10818,Premium Gas,2019-08-26,267.86
10818,Premium Gas,2019-08-27,417.89
10818,Premium Gas,2019-08-28,492.19
10818,Premium Gas,2019-08-29,382.99
10818,Premium Gas,2019-08-30,442.68
10818,Premium Gas,2019-08-31,309.94
10818,Premium Gas,2019-09-01,278.47
10818,Premium Gas,2019-09-02,383.57
10818,Premium Gas,2019-09-03,246.7
10818,Premium Gas,2019-09-04,370.14
10818,Premium Gas,2019-09-05,378.06
10818,Premium Gas,2019-09-06,416.06
10818,Premium Gas,2019-09-07,396.67
10818,Premium Gas,2019-09-08,394.39
10818,Premium Gas,2019-09-09,270.78
10818,Premium Gas,2019-09-10,267.75
10818,Premium Gas,2019-09-11,111.5
10818,Premium Gas,2019-09-12,313.78
10818,Premium Gas,2019-09-13,510.62
10818,Premium Gas,2019-09-14,410.5
10818,Premium Gas,2019-09-15,373.21
10818,Premium Gas,2019-09-16,354.54
10818,Premium Gas,2019-09-17,309.52
10818,Premium Gas,2019-09-18,261.99
10818,Premium Gas,2019-09-19,386.03
10818,Premium Gas,2019-09-20,310.89
10818,Premium Gas,2019-09-21,560.85
10818,Premium Gas,2019-09-22,374.11
10818,Premium Gas,2019-09-23,422.12
10818,Premium Gas,2019-09-24,407.38
10818,Premium Gas,2019-09-25,405.01
10818,Premium Gas,2019-09-26,384.08
10818,Premium Gas,2019-09-27,485.41
10818,Premium Gas,2019-09-28,358.13
10818,Premium Gas,2019-09-29,378.32
10818,Premium Gas,2019-09-30,362.45
10818,Premium Gas,2019-10-01,338.22
10818,Premium Gas,2019-10-02,323.92
10818,Premium Gas,2019-10-03,287.51
10818,Premium Gas,2019-10-04,391.26
10818,Premium Gas,2019-10-05,399.29
10818,Premium Gas,2019-10-06,397.84
10818,Premium Gas,2019-10-07,411.21
10818,Premium Gas,2019-10-08,293.38
10818,Premium Gas,2019-10-09,335.06
10818,Premium Gas,2019-10-10,307.05
10818,Premium Gas,2019-10-11,430.2
10818,Premium Gas,2019-10-12,443.83
10818,Premium Gas,2019-10-13,429.39
10818,Premium Gas,2019-10-14,323.61
10818,Premium Gas,2019-10-15,339.39
10818,Premium Gas,2019-10-16,257.38
10818,Premium Gas,2019-10-17,385.06
10818,Premium Gas,2019-10-18,306.84
10818,Premium Gas,2019-10-19,468.87
10818,Premium Gas,2019-10-20,448.26
10818,Premium Gas,2019-10-21,475.15
10818,Premium Gas,2019-10-22,342.02
10818,Premium Gas,2019-10-23,384.14
10818,Premium Gas,2019-10-24,421.0
10818,Premium Gas,2019-10-25,466.61
10818,Premium Gas,2019-10-26,365.11
10818,Premium Gas,2019-10-27,441.33
10818,Premium Gas,2019-10-28,493.71
10818,Premium Gas,2019-10-29,380.64
10818,Premium Gas,2019-10-30,218.3
10818,Premium Gas,2019-10-31,329.03
10818,Premium Gas,2019-11-01,431.18
10818,Premium Gas,2019-11-02,452.93
10818,Premium Gas,2019-11-03,302.01
10818,Premium Gas,2019-11-04,308.42
10818,Premium Gas,2019-11-05,277.7
10818,Premium Gas,2019-11-06,375.82
10818,Premium Gas,2019-11-07,321.11
10818,Premium Gas,2019-11-08,440.43
10818,Premium Gas,2019-11-09,485.68
10818,Premium Gas,2019-11-10,360.6
10818,Premium Gas,2019-11-11,361.16
10818,Premium Gas,2019-11-12,386.99
10818,Premium Gas,2019-11-13,339.03
10818,Premium Gas,2019-11-14,261.69
10818,Premium Gas,2019-11-15,485.1
10818,Premium Gas,2019-11-16,337.51
10818,Premium Gas,2019-11-17,345.31
10818,Premium Gas,2019-11-18,223.16
10818,Premium Gas,2019-11-19,363.65
10818,Premium Gas,2019-11-20,313.5
10818,Premium Gas,2019-11-21,389.01
10818,Premium Gas,2019-11-22,411.97
10818,Premium Gas,2019-11-23,361.11
10818,Premium Gas,2019-11-24,408.05
10818,Premium Gas,2019-11-25,256.0
10818,Premium Gas,2019-11-26,322.37
10818,Premium Gas,2019-11-27,402.85
10818,Premium Gas,2019-11-28,247.53
10818,Premium Gas,2019-11-29,224.99
10818,Premium Gas,2019-11-30,307.47
10818,Premium Gas,2019-12-01,340.63
10818,Premium Gas,2019-12-02,202.78
10818,Premium Gas,2019-12-03,437.02
10818,Premium Gas,2019-12-04,563.54
10818,Premium Gas,2019-12-05,449.0
10818,Premium Gas,2019-12-06,583.03
10818,Premium Gas,2019-12-07,460.0
10818,Premium Gas,2019-12-08,455.0
10818,Premium Gas,2019-12-09,343.0
10818,Premium Gas,2019-12-10,315.0
10818,Premium Gas,2019-12-11,348.0
10818,Premium Gas,2019-12-12,399.0
10818,Premium Gas,2019-12-13,458.0
10818,Premium Gas,2019-12-14,414.0
10818,Premium Gas,2019-12-15,375.0
10818,Premium Gas,2019-12-16,415.0
10818,Premium Gas,2019-12-17,299.0
10818,Premium Gas,2019-12-18,392.0
10818,Premium Gas,2019-12-19,462.0
10818,Premium Gas,2019-12-20,387.0
10818,Premium Gas,2019-12-21,359.0
10818,Premium Gas,2019-12-22,295.0
10818,Premium Gas,2019-12-23,320.0
10818,Premium Gas,2019-12-24,272.0
10818,Premium Gas,2019-12-25,112.0
10818,Premium Gas,2019-12-26,343.0
10818,Premium Gas,2019-12-27,215.0
10818,Premium Gas,2019-12-28,175.0
10818,Premium Gas,2019-12-29,201.0
10818,Premium Gas,2019-12-30,290.0
10818,Premium Gas,2019-12-31,202.0
10818,Premium Gas,2020-01-01,166.0
10818,Premium Gas,2020-01-02,238.0
10818,Premium Gas,2020-01-03,306.0
10818,Premium Gas,2020-01-04,394.0
10818,Premium Gas,2020-01-05,349.0
10818,Premium Gas,2020-01-06,366.0
10818,Premium Gas,2020-01-07,363.0
10818,Premium Gas,2020-01-08,331.0
10818,Premium Gas,2020-01-09,247.0
10818,Premium Gas,2020-01-10,336.0
10818,Premium Gas,2020-01-11,328.0
10818,Premium Gas,2020-01-12,306.0
10818,Premium Gas,2020-01-13,270.0
10818,Premium Gas,2020-01-14,246.0
10818,Premium Gas,2020-01-15,354.0
10818,Premium Gas,2020-01-16,312.0
10818,Premium Gas,2020-01-17,378.0
10818,Premium Gas,2020-01-18,341.0
10818,Premium Gas,2020-01-19,441.0
10818,Premium Gas,2020-01-20,304.0
10818,Premium Gas,2020-01-21,333.0
10818,Premium Gas,2020-01-22,279.0
10818,Premium Gas,2020-01-23,250.0
10818,Premium Gas,2020-01-24,462.0
10818,Premium Gas,2020-01-25,457.0
10818,Premium Gas,2020-01-26,478.0
10818,Premium Gas,2020-01-27,161.0
10818,Premium Gas,2020-01-28,248.0
10818,Premium Gas,2020-01-29,439.0
10818,Premium Gas,2020-01-30,321.0
10818,Premium Gas,2020-01-31,472.0
10818,Premium Gas,2020-02-01,508.0
10818,Premium Gas,2020-02-02,439.0
10818,Premium Gas,2020-02-03,341.0
10818,Premium Gas,2020-02-04,515.0
10818,Premium Gas,2020-02-05,395.0
10818,Premium Gas,2020-02-06,459.0
10818,Premium Gas,2020-02-07,364.0
10818,Premium Gas,2020-02-08,516.0
10818,Premium Gas,2020-02-09,613.0
10818,Premium Gas,2020-02-10,466.0
10818,Premium Gas,2020-02-11,364.0
10818,Premium Gas,2020-02-12,251.0
10818,Premium Gas,2020-02-13,321.0
10818,Premium Gas,2020-02-14,451.0
10818,Premium Gas,2020-02-15,449.0
10818,Premium Gas,2020-02-16,420.0
10818,Premium Gas,2020-02-17,386.0
10818,Premium Gas,2020-02-18,233.0
10818,Premium Gas,2020-02-19,409.0
10818,Premium Gas,2020-02-20,283.0
10818,Premium Gas,2020-02-21,373.0
10818,Premium Gas,2020-02-22,341.0
10818,Premium Gas,2020-02-23,469.0
10818,Premium Gas,2020-02-24,277.0
10818,Premium Gas,2020-02-25,438.0
10818,Premium Gas,2020-02-26,403.0
10818,Premium Gas,2020-02-27,449.0
10818,Premium Gas,2020-02-28,251.0
10818,Premium Gas,2020-02-29,343.0
10818,Premium Gas,2020-03-01,376.0
10818,Premium Gas,2020-03-02,324.0
10818,Premium Gas,2020-03-03,465.0
10818,Premium Gas,2020-03-04,324.0
10818,Premium Gas,2020-03-05,493.0
10818,Premium Gas,2020-03-06,384.0
10818,Premium Gas,2020-03-07,527.0
10818,Premium Gas,2020-03-08,525.0
10818,Premium Gas,2020-03-09,292.0
10818,Premium Gas,2020-03-10,499.0
10818,Premium Gas,2020-03-11,495.0
10818,Premium Gas,2020-03-12,562.0
10818,Premium Gas,2020-03-14,455.0
10818,Premium Gas,2020-03-15,398.0
10818,Premium Gas,2020-03-16,307.0
10818,Premium Gas,2020-03-17,419.0
10818,Premium Gas,2020-03-18,360.0
10818,Premium Gas,2020-03-19,585.0
