Site_ID,Grade_Description,Date,Price,Fuel Cost
10818,Midgrade Gas,3/17/2020,2.559,0.837861327
10818,Premium Gas,3/17/2020,2.809,0.911367349
10818,Unleaded Gas,3/17/2020,2.059,0.7114
10818,Midgrade Gas,3/18/2020,2.559,0.718344204
10818,Premium Gas,3/18/2020,2.809,0.862145467
10818,Unleaded Gas,3/18/2020,2.059,0.6377
10818,Midgrade Gas,3/19/2020,2.519,0.808017073
10818,Premium Gas,3/19/2020,2.769,0.865756872
10818,Unleaded Gas,3/19/2020,2.019,0.685
10818,Midgrade Gas,3/20/2020,2.519,0.716745308
10818,Premium Gas,3/20/2020,2.769,0.785362094
10818,Unleaded Gas,3/20/2020,2.019,0.6054
10818,Midgrade Gas,3/21/2020,2.519,0.723598403
10818,Premium Gas,3/21/2020,2.769,0.810908113
10818,Unleaded Gas,3/21/2020,2.019,0.6054
10818,Midgrade Gas,3/22/2020,2.519,0.730753028
10818,Premium Gas,3/22/2020,2.769,0.831128238
10818,Unleaded Gas,3/22/2020,2.019,0.6054
10818,Midgrade Gas,3/23/2020,2.519,0.510068085
10818,Premium Gas,3/23/2020,2.769,0.58956824
10818,Unleaded Gas,3/23/2020,2.019,0.4118
10818,Midgrade Gas,3/24/2020,2.519,0.568915712
10818,Premium Gas,3/24/2020,2.769,0.665813377
10818,Unleaded Gas,3/24/2020,2.019,0.4437
10818,Midgrade Gas,3/25/2020,2.499,0.660810282
10818,Premium Gas,3/25/2020,2.749,0.720289893
10818,Unleaded Gas,3/25/2020,1.999,0.5468
10818,Midgrade Gas,3/26/2020,2.499,0.645003957
10818,Premium Gas,3/26/2020,2.749,0.748635495
10818,Unleaded Gas,3/26/2020,1.999,0.5438
10818,Midgrade Gas,3/27/2020,2.499,0.64603469
10818,Premium Gas,3/27/2020,2.749,0.783334046
10818,Unleaded Gas,3/27/2020,1.999,0.5737
10818,Midgrade Gas,3/28/2020,2.499,0.651815017
10818,Premium Gas,3/28/2020,2.749,0.759678792
10818,Unleaded Gas,3/28/2020,1.999,0.5737
10818,Midgrade Gas,3/29/2020,2.499,0.659932535
10818,Premium Gas,3/29/2020,2.749,0.768890693
10818,Unleaded Gas,3/29/2020,1.999,0.5737
10818,Midgrade Gas,3/30/2020,2.499,0.715065721
10818,Premium Gas,3/30/2020,2.749,0.771531792
10818,Unleaded Gas,3/30/2020,1.999,0.5855
10818,Midgrade Gas,3/31/2020,2.499,0.683154813
10818,Premium Gas,3/31/2020,2.749,0.748718809
10818,Unleaded Gas,3/31/2020,1.999,0.5732
10818,Midgrade Gas,4/1/2020,2.459,0.656909415
10818,Premium Gas,4/1/2020,2.709,0.754544584
10818,Unleaded Gas,4/1/2020,1.959,0.5465
10818,Midgrade Gas,4/2/2020,2.459,0.758334866
10818,Premium Gas,4/2/2020,2.709,0.879985169
10818,Unleaded Gas,4/2/2020,1.959,0.6628
10818,Midgrade Gas,4/3/2020,2.459,0.788254848
10818,Premium Gas,4/3/2020,2.709,0.913815569
10818,Unleaded Gas,4/3/2020,1.959,0.6916
10818,Midgrade Gas,4/4/2020,2.459,0.797100836
10818,Premium Gas,4/4/2020,2.709,0.874104946
10818,Unleaded Gas,4/4/2020,1.959,0.6916
10818,Midgrade Gas,4/5/2020,2.459,0.783144421
10818,Premium Gas,4/5/2020,2.709,0.864480961
10818,Unleaded Gas,4/5/2020,1.959,0.6916
10818,Midgrade Gas,4/6/2020,2.459,0.805823072
10818,Premium Gas,4/6/2020,2.709,0.908710609
10818,Unleaded Gas,4/6/2020,1.959,0.7016
10818,Midgrade Gas,4/7/2020,2.379,0.725838859
10818,Premium Gas,4/7/2020,2.629,0.824616464
10818,Unleaded Gas,4/7/2020,1.879,0.6482
10818,Midgrade Gas,4/8/2020,2.379,0.767727862
10818,Premium Gas,4/8/2020,2.629,0.853692124
10818,Unleaded Gas,4/8/2020,1.879,0.678
10818,Midgrade Gas,4/9/2020,2.379,0.787115603
10818,Premium Gas,4/9/2020,2.629,0.855824286
10818,Unleaded Gas,4/9/2020,1.879,0.6773
10818,Midgrade Gas,4/10/2020,2.379,0.75634415
10818,Premium Gas,4/10/2020,2.629,0.890703986
10818,Unleaded Gas,4/10/2020,1.879,0.6773
10818,Midgrade Gas,4/11/2020,2.379,0.792391397
10818,Premium Gas,4/11/2020,2.629,0.883244433
10818,Unleaded Gas,4/11/2020,1.879,0.6773
10818,Midgrade Gas,4/12/2020,2.379,0.770375498
10818,Premium Gas,4/12/2020,2.629,0.862176975
10818,Unleaded Gas,4/12/2020,1.879,0.6773
10818,Midgrade Gas,4/13/2020,2.379,0.779114702
10818,Premium Gas,4/13/2020,2.629,0.888488588
10818,Unleaded Gas,4/13/2020,1.879,0.7033
10818,Midgrade Gas,4/14/2020,2.379,0.811351096
10818,Premium Gas,4/14/2020,2.629,0.93246071
10818,Unleaded Gas,4/14/2020,1.879,0.72
10818,Midgrade Gas,4/15/2020,2.379,0.806994281
10818,Premium Gas,4/15/2020,2.629,0.916434019
10818,Unleaded Gas,4/15/2020,1.879,0.7204
10818,Midgrade Gas,4/16/2020,2.379,0.793627717
10818,Premium Gas,4/16/2020,2.629,0.895121295
10818,Unleaded Gas,4/16/2020,1.879,0.7051
10818,Midgrade Gas,4/17/2020,2.299,0.833201185
10818,Premium Gas,4/17/2020,2.549,0.91017867
10818,Unleaded Gas,4/17/2020,1.799,0.7107
10818,Midgrade Gas,4/18/2020,2.199,0.796315607
10818,Premium Gas,4/18/2020,2.449,0.920589289
10818,Unleaded Gas,4/18/2020,1.699,0.7107
10818,Midgrade Gas,4/19/2020,2.199,0.832326662
10818,Premium Gas,4/19/2020,2.449,0.898349226
10818,Unleaded Gas,4/19/2020,1.699,0.7107
10818,Midgrade Gas,4/20/2020,2.199,0.76039758
10818,Premium Gas,4/20/2020,2.449,0.891663244
10818,Unleaded Gas,4/20/2020,1.699,0.6683
10818,Midgrade Gas,4/21/2020,2.199,0.629922328
10818,Premium Gas,4/21/2020,2.449,0.693435414
10818,Unleaded Gas,4/21/2020,1.699,0.5103
10818,Midgrade Gas,4/22/2020,2.199,0.766183449
10818,Premium Gas,4/22/2020,2.449,0.859794279
10818,Unleaded Gas,4/22/2020,1.699,0.6384
10818,Midgrade Gas,4/23/2020,2.199,0.765105418
10818,Premium Gas,4/23/2020,2.449,0.822400558
10818,Unleaded Gas,4/23/2020,1.699,0.6436
10818,Midgrade Gas,4/24/2020,2.199,0.767004102
10818,Premium Gas,4/24/2020,2.449,0.871902677
10818,Unleaded Gas,4/24/2020,1.699,0.6612
10818,Midgrade Gas,4/25/2020,2.199,0.76561725
10818,Premium Gas,4/25/2020,2.449,0.859083961
10818,Unleaded Gas,4/25/2020,1.699,0.6612
10818,Midgrade Gas,4/26/2020,2.199,0.734396099
10818,Premium Gas,4/26/2020,2.449,0.883115708
10818,Unleaded Gas,4/26/2020,1.699,0.6612
10818,Midgrade Gas,4/27/2020,2.199,0.752408166
10818,Premium Gas,4/27/2020,2.449,0.83426403
10818,Unleaded Gas,4/27/2020,1.699,0.6483
10818,Midgrade Gas,4/28/2020,2.199,0.738350756
10818,Premium Gas,4/28/2020,2.449,0.893837954
10818,Unleaded Gas,4/28/2020,1.699,0.6672
10818,Midgrade Gas,4/29/2020,2.199,0.823810012
10818,Premium Gas,4/29/2020,2.449,0.910775259
10818,Unleaded Gas,4/29/2020,1.699,0.7272
10818,Midgrade Gas,4/30/2020,2.179,0.816063614
10818,Premium Gas,4/30/2020,2.429,0.919903434
10818,Unleaded Gas,4/30/2020,1.679,0.6978
10818,Midgrade Gas,5/1/2020,2.179,0.860392361
10818,Premium Gas,5/1/2020,2.429,0.993734802
10818,Unleaded Gas,5/1/2020,1.679,0.7663
10818,Midgrade Gas,5/2/2020,2.179,0.893808654
10818,Premium Gas,5/2/2020,2.429,0.956690315
10818,Unleaded Gas,5/2/2020,1.679,0.7663
10818,Midgrade Gas,5/3/2020,2.179,0.877461739
10818,Premium Gas,5/3/2020,2.429,0.994950746
10818,Unleaded Gas,5/3/2020,1.679,0.7663
10818,Midgrade Gas,5/4/2020,2.179,0.905320959
10818,Premium Gas,5/4/2020,2.429,1.027535329
10818,Unleaded Gas,5/4/2020,1.679,0.8215
10818,Midgrade Gas,5/5/2020,2.179,1.007524841
10818,Premium Gas,5/5/2020,2.429,1.103314779
10818,Unleaded Gas,5/5/2020,1.679,0.9013
10818,Midgrade Gas,5/6/2020,2.179,0.997864572
10818,Premium Gas,5/6/2020,2.429,1.095993845
10818,Unleaded Gas,5/6/2020,1.679,0.8769
10818,Midgrade Gas,5/7/2020,2.179,1.051074063
10818,Premium Gas,5/7/2020,2.429,1.146796694
10818,Unleaded Gas,5/7/2020,1.679,0.9314
10818,Midgrade Gas,5/8/2020,2.179,1.040879985
10818,Premium Gas,5/8/2020,2.429,1.138926678
10818,Unleaded Gas,5/8/2020,1.679,0.9522
10818,Midgrade Gas,5/9/2020,2.179,1.070720139
10818,Premium Gas,5/9/2020,2.429,1.132018594
10818,Unleaded Gas,5/9/2020,1.679,0.9522
10818,Midgrade Gas,5/10/2020,2.179,1.066941074
10818,Premium Gas,5/10/2020,2.429,1.171266891
10818,Unleaded Gas,5/10/2020,1.679,0.9522
10818,Midgrade Gas,5/11/2020,2.179,0.999752403
10818,Premium Gas,5/11/2020,2.429,1.104482051
10818,Unleaded Gas,5/11/2020,1.679,0.9242
10818,Midgrade Gas,5/12/2020,2.179,0.993997
10818,Premium Gas,5/12/2020,2.429,1.142636341
10818,Unleaded Gas,5/12/2020,1.679,0.9185
10818,Midgrade Gas,5/13/2020,2.179,0.943817432
10818,Premium Gas,5/13/2020,2.429,1.059694098
10818,Unleaded Gas,5/13/2020,1.679,0.8527
10818,Midgrade Gas,5/14/2020,2.179,1.020457695
10818,Premium Gas,5/14/2020,2.429,1.129092283
10818,Unleaded Gas,5/14/2020,1.679,0.9145
10818,Midgrade Gas,5/15/2020,2.179,1.042701836
10818,Premium Gas,5/15/2020,2.429,1.182681963
10818,Unleaded Gas,5/15/2020,1.679,0.9702
10818,Midgrade Gas,5/16/2020,2.179,1.050753356
10818,Premium Gas,5/16/2020,2.429,1.189770458
10818,Unleaded Gas,5/16/2020,1.679,0.9702
10818,Midgrade Gas,5/17/2020,2.179,1.064518871
10818,Premium Gas,5/17/2020,2.429,1.155483312
10818,Unleaded Gas,5/17/2020,1.679,0.9702
10818,Midgrade Gas,5/18/2020,2.179,1.122470963
10818,Premium Gas,5/18/2020,2.429,1.219510872
10818,Unleaded Gas,5/18/2020,1.679,1.0258
10818,Midgrade Gas,5/19/2020,2.219,1.169100351
10818,Premium Gas,5/19/2020,2.469,1.26848194
10818,Unleaded Gas,5/19/2020,1.719,1.0452
10818,Midgrade Gas,5/20/2020,2.219,1.15304383
10818,Premium Gas,5/20/2020,2.469,1.243843378
10818,Unleaded Gas,5/20/2020,1.719,1.0438
10818,Midgrade Gas,5/21/2020,2.239,1.14853868
10818,Premium Gas,5/21/2020,2.489,1.271992254
10818,Unleaded Gas,5/21/2020,1.739,1.0451
10818,Midgrade Gas,5/22/2020,2.259,1.126354045
10818,Premium Gas,5/22/2020,2.509,1.229024963
10818,Unleaded Gas,5/22/2020,1.759,1.0382
10818,Midgrade Gas,5/23/2020,2.259,1.151007269
10818,Premium Gas,5/23/2020,2.509,1.260781951
10818,Unleaded Gas,5/23/2020,1.759,1.0382
10818,Midgrade Gas,5/24/2020,2.259,1.136122894
10818,Premium Gas,5/24/2020,2.509,1.259738463
10818,Unleaded Gas,5/24/2020,1.759,1.0382
10818,Midgrade Gas,5/25/2020,2.259,1.133382859
10818,Premium Gas,5/25/2020,2.509,1.233613216
10818,Unleaded Gas,5/25/2020,1.759,1.0382
10818,Midgrade Gas,5/26/2020,2.259,1.164107361
10818,Premium Gas,5/26/2020,2.509,1.269265632
10818,Unleaded Gas,5/26/2020,1.759,1.0489
10818,Midgrade Gas,5/27/2020,2.259,1.106050715
10818,Premium Gas,5/27/2020,2.509,1.169244587
10818,Unleaded Gas,5/27/2020,1.759,0.9933
10818,Midgrade Gas,5/28/2020,2.259,1.078828684
10818,Premium Gas,5/28/2020,2.509,1.18737257
10818,Unleaded Gas,5/28/2020,1.759,0.9985
10818,Midgrade Gas,5/29/2020,2.259,1.133166437
10818,Premium Gas,5/29/2020,2.509,1.197553163
10818,Unleaded Gas,5/29/2020,1.759,1.0259
10818,Midgrade Gas,5/30/2020,2.259,1.13589101
10818,Premium Gas,5/30/2020,2.509,1.221573854
10818,Unleaded Gas,5/30/2020,1.759,1.0259
10818,Midgrade Gas,5/31/2020,2.259,1.104620414
10818,Premium Gas,5/31/2020,2.509,1.244459001
10818,Unleaded Gas,5/31/2020,1.759,1.0259
10818,Midgrade Gas,6/1/2020,2.259,1.187958021
10818,Premium Gas,6/1/2020,2.509,1.259524743
10818,Unleaded Gas,6/1/2020,1.759,1.0667
10818,Midgrade Gas,6/2/2020,2.259,1.213778286
10818,Premium Gas,6/2/2020,2.509,1.316063109
10818,Unleaded Gas,6/2/2020,1.759,1.1183
10818,Midgrade Gas,6/3/2020,2.259,1.229257413
10818,Premium Gas,6/3/2020,2.509,1.333157784
10818,Unleaded Gas,6/3/2020,1.759,1.1193
10818,Midgrade Gas,6/4/2020,2.259,1.274902924
10818,Premium Gas,6/4/2020,2.509,1.358127229
10818,Unleaded Gas,6/4/2020,1.759,1.149
10818,Midgrade Gas,6/5/2020,2.259,1.31630281
10818,Premium Gas,6/5/2020,2.509,1.423371294
10818,Unleaded Gas,6/5/2020,1.759,1.2136
10818,Midgrade Gas,6/6/2020,2.259,1.30435105
10818,Premium Gas,6/6/2020,2.509,1.427754794
10818,Unleaded Gas,6/6/2020,1.759,1.2136
10818,Midgrade Gas,6/7/2020,2.259,1.322814542
10818,Premium Gas,6/7/2020,2.509,1.401818092
10818,Unleaded Gas,6/7/2020,1.759,1.2136
10818,Midgrade Gas,6/8/2020,2.259,1.297279089
10818,Premium Gas,6/8/2020,2.509,1.370507776
10818,Unleaded Gas,6/8/2020,1.759,1.195
10818,Midgrade Gas,6/9/2020,2.299,1.313045626
10818,Premium Gas,6/9/2020,2.549,1.399925803
10818,Unleaded Gas,6/9/2020,1.799,1.2103
10818,Midgrade Gas,6/10/2020,2.359,1.306030913
10818,Premium Gas,6/10/2020,2.609,1.389899901
10818,Unleaded Gas,6/10/2020,1.859,1.2099
10818,Midgrade Gas,6/11/2020,2.359,1.204726751
10818,Premium Gas,6/11/2020,2.609,1.333997999
10818,Unleaded Gas,6/11/2020,1.859,1.1188
10818,Midgrade Gas,6/12/2020,2.359,1.229093579
10818,Premium Gas,6/12/2020,2.609,1.326359706
10818,Unleaded Gas,6/12/2020,1.859,1.1243
10818,Midgrade Gas,6/13/2020,2.359,1.206159927
10818,Premium Gas,6/13/2020,2.609,1.351076281
10818,Unleaded Gas,6/13/2020,1.859,1.1243
10818,Midgrade Gas,6/14/2020,2.359,1.229491166
10818,Premium Gas,6/14/2020,2.609,1.312722129
10818,Unleaded Gas,6/14/2020,1.859,1.1243
10818,Midgrade Gas,6/15/2020,2.359,1.285663991
10818,Premium Gas,6/15/2020,2.609,1.363639193
10818,Unleaded Gas,6/15/2020,1.859,1.1657
10818,Midgrade Gas,6/16/2020,2.359,1.330438861
10818,Premium Gas,6/16/2020,2.609,1.386518608
10818,Unleaded Gas,6/16/2020,1.859,1.2073
10818,Midgrade Gas,6/17/2020,2.359,1.288510321
10818,Premium Gas,6/17/2020,2.609,1.423921331
10818,Unleaded Gas,6/17/2020,1.859,1.2153
10818,Midgrade Gas,6/18/2020,2.359,1.37913614
10818,Premium Gas,6/18/2020,2.609,1.457132694
10818,Unleaded Gas,6/18/2020,1.859,1.2577
10818,Midgrade Gas,6/19/2020,2.399,1.349288794
10818,Premium Gas,6/19/2020,2.649,1.45057946
10818,Unleaded Gas,6/19/2020,1.899,1.2716
10818,Midgrade Gas,6/20/2020,2.399,1.373957633
10818,Premium Gas,6/20/2020,2.649,1.497236517
10818,Unleaded Gas,6/20/2020,1.899,1.2716
10818,Midgrade Gas,6/21/2020,2.399,1.358539844
10818,Premium Gas,6/21/2020,2.649,1.460355618
10818,Unleaded Gas,6/21/2020,1.899,1.2716
10818,Midgrade Gas,6/22/2020,2.399,1.393207211
10818,Premium Gas,6/22/2020,2.649,1.492974554
10818,Unleaded Gas,6/22/2020,1.899,1.2913
10818,Midgrade Gas,6/23/2020,2.399,1.39415874
10818,Premium Gas,6/23/2020,2.649,1.51474581
10818,Unleaded Gas,6/23/2020,1.899,1.2994
10818,Midgrade Gas,6/24/2020,2.399,1.298118199
10818,Premium Gas,6/24/2020,2.649,1.381768934
10818,Unleaded Gas,6/24/2020,1.899,1.1964
10818,Midgrade Gas,6/25/2020,2.399,1.298670752
10818,Premium Gas,6/25/2020,2.649,1.371348264
10818,Unleaded Gas,6/25/2020,1.899,1.1942
10818,Midgrade Gas,6/26/2020,2.399,1.238813147
10818,Premium Gas,6/26/2020,2.649,1.363901939
10818,Unleaded Gas,6/26/2020,1.899,1.1533
10818,Midgrade Gas,6/27/2020,2.399,1.234712253
10818,Premium Gas,6/27/2020,2.649,1.332445513
10818,Unleaded Gas,6/27/2020,1.899,1.1533
10818,Midgrade Gas,6/28/2020,2.399,1.236620168
10818,Premium Gas,6/28/2020,2.649,1.357692359
10818,Unleaded Gas,6/28/2020,1.899,1.1533
10818,Midgrade Gas,6/29/2020,2.399,1.265573893
10818,Premium Gas,6/29/2020,2.649,1.390068697
10818,Unleaded Gas,6/29/2020,1.899,1.1841
10818,Midgrade Gas,6/30/2020,2.399,1.322509806
10818,Premium Gas,6/30/2020,2.649,1.415030218
10818,Unleaded Gas,6/30/2020,1.899,1.2001
10818,Midgrade Gas,7/1/2020,2.399,1.311215345
10818,Premium Gas,7/1/2020,2.649,1.400931841
10818,Unleaded Gas,7/1/2020,1.899,1.2169
10818,Midgrade Gas,7/2/2020,2.399,1.346179679
10818,Premium Gas,7/2/2020,2.649,1.456482359
10818,Unleaded Gas,7/2/2020,1.899,1.2592
10818,Midgrade Gas,7/3/2020,2.399,1.381469831
10818,Premium Gas,7/3/2020,2.649,1.446461979
10818,Unleaded Gas,7/3/2020,1.899,1.2592
10818,Midgrade Gas,7/4/2020,2.399,1.379400856
10818,Premium Gas,7/4/2020,2.649,1.479356599
10818,Unleaded Gas,7/4/2020,1.899,1.2592
10818,Midgrade Gas,7/5/2020,2.399,1.361052603
10818,Premium Gas,7/5/2020,2.649,1.450483831
10818,Unleaded Gas,7/5/2020,1.899,1.2592
10818,Midgrade Gas,7/6/2020,2.399,1.347769349
10818,Premium Gas,7/6/2020,2.649,1.442650976
10818,Unleaded Gas,7/6/2020,1.899,1.2408
10818,Midgrade Gas,7/7/2020,2.399,1.389813645
10818,Premium Gas,7/7/2020,2.649,1.47507693
10818,Unleaded Gas,7/7/2020,1.899,1.275
10818,Midgrade Gas,7/8/2020,2.399,1.415716036
10818,Premium Gas,7/8/2020,2.649,1.466141403
10818,Unleaded Gas,7/8/2020,1.899,1.2909
10818,Midgrade Gas,7/9/2020,2.399,1.364260625
10818,Premium Gas,7/9/2020,2.649,1.445641802
10818,Unleaded Gas,7/9/2020,1.899,1.2505
10818,Midgrade Gas,7/10/2020,2.399,1.365380274
10818,Premium Gas,7/10/2020,2.649,1.511949884
10818,Unleaded Gas,7/10/2020,1.899,1.2831
10818,Midgrade Gas,7/11/2020,2.399,1.391523043
10818,Premium Gas,7/11/2020,2.649,1.465563428
10818,Unleaded Gas,7/11/2020,1.899,1.2831
10818,Midgrade Gas,7/12/2020,2.399,1.404269497
10818,Premium Gas,7/12/2020,2.649,1.474622363
10818,Unleaded Gas,7/12/2020,1.899,1.2831
10818,Midgrade Gas,7/13/2020,2.399,1.40227399
10818,Premium Gas,7/13/2020,2.649,1.50198259
10818,Unleaded Gas,7/13/2020,1.899,1.2734
10818,Midgrade Gas,7/14/2020,2.399,1.37082933
10818,Premium Gas,7/14/2020,2.649,1.433669484
10818,Unleaded Gas,7/14/2020,1.899,1.2474
10818,Midgrade Gas,7/15/2020,2.459,1.341056263
10818,Premium Gas,7/15/2020,2.709,1.460151523
10818,Unleaded Gas,7/15/2020,1.959,1.2645
10818,Midgrade Gas,7/16/2020,2.459,1.360293674
10818,Premium Gas,7/16/2020,2.709,1.438528202
10818,Unleaded Gas,7/16/2020,1.959,1.2339
10818,Midgrade Gas,7/17/2020,2.399,1.336909912
10818,Premium Gas,7/17/2020,2.649,1.435221212
10818,Unleaded Gas,7/17/2020,1.899,1.2245
10818,Midgrade Gas,7/18/2020,2.399,1.335418738
10818,Premium Gas,7/18/2020,2.649,1.409081325
10818,Unleaded Gas,7/18/2020,1.899,1.2245
10818,Midgrade Gas,7/19/2020,2.399,1.351756577
10818,Premium Gas,7/19/2020,2.649,1.421123264
10818,Unleaded Gas,7/19/2020,1.899,1.2245
10818,Midgrade Gas,7/20/2020,2.399,1.345168881
10818,Premium Gas,7/20/2020,2.649,1.447302038
10818,Unleaded Gas,7/20/2020,1.899,1.2285
10818,Midgrade Gas,7/21/2020,2.399,1.350662109
10818,Premium Gas,7/21/2020,2.649,1.482641304
10818,Unleaded Gas,7/21/2020,1.899,1.2797
10818,Midgrade Gas,7/22/2020,2.399,1.408303154
10818,Premium Gas,7/22/2020,2.649,1.49678829
10818,Unleaded Gas,7/22/2020,1.899,1.2828
10818,Midgrade Gas,7/23/2020,2.399,1.382973246
10818,Premium Gas,7/23/2020,2.649,1.443581858
10818,Unleaded Gas,7/23/2020,1.899,1.2586
10818,Midgrade Gas,7/24/2020,2.399,1.371093512
10818,Premium Gas,7/24/2020,2.649,1.461346599
10818,Unleaded Gas,7/24/2020,1.899,1.2848
10818,Midgrade Gas,7/25/2020,2.399,1.407505573
10818,Premium Gas,7/25/2020,2.649,1.488384485
10818,Unleaded Gas,7/25/2020,1.899,1.2848
10818,Midgrade Gas,7/26/2020,2.399,1.373991684
10818,Premium Gas,7/26/2020,2.649,1.472348025
10818,Unleaded Gas,7/26/2020,1.899,1.2848
10818,Midgrade Gas,7/27/2020,2.399,1.356084798
10818,Premium Gas,7/27/2020,2.649,1.490733745
10818,Unleaded Gas,7/27/2020,1.899,1.2747
10818,Midgrade Gas,7/28/2020,2.399,1.361648123
10818,Premium Gas,7/28/2020,2.649,1.474656318
10818,Unleaded Gas,7/28/2020,1.899,1.2656
10818,Midgrade Gas,7/29/2020,2.399,1.336159682
10818,Premium Gas,7/29/2020,2.649,1.468520114
10818,Unleaded Gas,7/29/2020,1.899,1.2415
10818,Midgrade Gas,7/30/2020,2.399,1.331530583
10818,Premium Gas,7/30/2020,2.649,1.390760126
10818,Unleaded Gas,7/30/2020,1.899,1.2204
10818,Midgrade Gas,7/31/2020,2.399,1.25719292
10818,Premium Gas,7/31/2020,2.649,1.404632537
10818,Unleaded Gas,7/31/2020,1.899,1.1871
10818,Midgrade Gas,8/1/2020,2.399,1.273560028
10818,Premium Gas,8/1/2020,2.649,1.406439379
10818,Unleaded Gas,8/1/2020,1.899,1.1871
10818,Midgrade Gas,8/2/2020,2.399,1.296624201
10818,Premium Gas,8/2/2020,2.649,1.364530547
10818,Unleaded Gas,8/2/2020,1.899,1.1871
10818,Midgrade Gas,8/3/2020,2.399,1.302541897
10818,Premium Gas,8/3/2020,2.649,1.427248345
10818,Unleaded Gas,8/3/2020,1.899,1.2131
10818,Midgrade Gas,8/4/2020,2.399,1.334278019
10818,Premium Gas,8/4/2020,2.649,1.401684588
10818,Unleaded Gas,8/4/2020,1.899,1.2143
10818,Midgrade Gas,8/5/2020,2.399,1.320291937
10818,Premium Gas,8/5/2020,2.649,1.427073817
10818,Unleaded Gas,8/5/2020,1.899,1.2228
10818,Midgrade Gas,8/6/2020,2.399,1.331688018
10818,Premium Gas,8/6/2020,2.649,1.446789088
10818,Unleaded Gas,8/6/2020,1.899,1.2281
10818,Midgrade Gas,8/7/2020,2.399,1.327516876
10818,Premium Gas,8/7/2020,2.649,1.432195716
10818,Unleaded Gas,8/7/2020,1.899,1.2076
10818,Midgrade Gas,8/8/2020,2.399,1.293221062
10818,Premium Gas,8/8/2020,2.649,1.412455176
10818,Unleaded Gas,8/8/2020,1.899,1.2076
10818,Midgrade Gas,8/9/2020,2.399,1.318315415
10818,Premium Gas,8/9/2020,2.649,1.413896332
10818,Unleaded Gas,8/9/2020,1.899,1.2076
10818,Midgrade Gas,8/10/2020,2.399,1.332886254
10818,Premium Gas,8/10/2020,2.649,1.42818339
10818,Unleaded Gas,8/10/2020,1.899,1.2293
10818,Midgrade Gas,8/11/2020,2.399,1.332702618
10818,Premium Gas,8/11/2020,2.649,1.376783905
10818,Unleaded Gas,8/11/2020,1.899,1.2045
10818,Midgrade Gas,8/12/2020,2.399,1.370932134
10818,Premium Gas,8/12/2020,2.649,1.427249877
10818,Unleaded Gas,8/12/2020,1.899,1.2438
10818,Midgrade Gas,8/13/2020,2.459,1.321294941
10818,Premium Gas,8/13/2020,2.709,1.432878336
10818,Unleaded Gas,8/13/2020,1.959,1.2348
10818,Midgrade Gas,8/14/2020,2.399,1.361535421
10818,Premium Gas,8/14/2020,2.649,1.452509226
10818,Unleaded Gas,8/14/2020,1.899,1.2446
10818,Midgrade Gas,8/15/2020,2.399,1.335854342
10818,Premium Gas,8/15/2020,2.649,1.474519088
10818,Unleaded Gas,8/15/2020,1.899,1.2446
10818,Midgrade Gas,8/16/2020,2.399,1.373195465
10818,Premium Gas,8/16/2020,2.649,1.421974042
10818,Unleaded Gas,8/16/2020,1.899,1.2446
10818,Midgrade Gas,8/17/2020,2.399,1.345754995
10818,Premium Gas,8/17/2020,2.649,1.473161423
10818,Unleaded Gas,8/17/2020,1.899,1.27
10818,Midgrade Gas,8/18/2020,2.399,1.363150179
10818,Premium Gas,8/18/2020,2.649,1.494969206
10818,Unleaded Gas,8/18/2020,1.899,1.283
10818,Midgrade Gas,8/19/2020,2.459,1.361709547
10818,Premium Gas,8/19/2020,2.709,1.481477389
10818,Unleaded Gas,8/19/2020,1.959,1.2905
10818,Midgrade Gas,8/20/2020,2.399,1.394270693
10818,Premium Gas,8/20/2020,2.649,1.509264574
10818,Unleaded Gas,8/20/2020,1.899,1.2965
10818,Midgrade Gas,8/21/2020,2.399,1.361956353
10818,Premium Gas,8/21/2020,2.649,1.456389417
10818,Unleaded Gas,8/21/2020,1.899,1.2841
10818,Midgrade Gas,8/22/2020,2.399,1.411369574
10818,Premium Gas,8/22/2020,2.649,1.490181172
10818,Unleaded Gas,8/22/2020,1.899,1.2841
10818,Midgrade Gas,8/23/2020,2.399,1.356992586
10818,Premium Gas,8/23/2020,2.649,1.491296854
10818,Unleaded Gas,8/23/2020,1.899,1.2841
10818,Midgrade Gas,8/24/2020,2.399,1.481518749
10818,Premium Gas,8/24/2020,2.649,1.561287088
10818,Unleaded Gas,8/24/2020,1.899,1.3671
10818,Midgrade Gas,8/25/2020,2.399,1.487986901
10818,Premium Gas,8/25/2020,2.649,1.622334606
10818,Unleaded Gas,8/25/2020,1.899,1.3959
10818,Midgrade Gas,8/26/2020,2.459,1.455523208
10818,Premium Gas,8/26/2020,2.709,1.559431083
10818,Unleaded Gas,8/26/2020,1.959,1.3606
10818,Midgrade Gas,8/27/2020,2.459,1.359941068
10818,Premium Gas,8/27/2020,2.709,1.494718313
10818,Unleaded Gas,8/27/2020,1.959,1.2845
10818,Midgrade Gas,8/28/2020,2.459,1.433477733
10818,Premium Gas,8/28/2020,2.709,1.49116828
10818,Unleaded Gas,8/28/2020,1.959,1.3155
10818,Midgrade Gas,8/29/2020,2.459,1.431516426
10818,Premium Gas,8/29/2020,2.709,1.521666857
10818,Unleaded Gas,8/29/2020,1.959,1.3155
10818,Midgrade Gas,8/30/2020,2.459,1.392865381
